Company Names,Cars Names,HP,Speed,Seats,Price,Year,Fuel_Type,Mileage,Transmission,Owner_Type,Safety_Rating
Mitsubishi,i-MiEV (Electric),66.0,130,4,757124.1339368926,2010,Petrol,16.76,Manual,First,5
Mitsubishi,Xpander,105.0,170,7,599761.4939934405,2014,Hybrid,23.94,Manual,First,4
Mitsubishi,Delica D:5,145.0,175,7,454632.5194086536,2022,Diesel,12.48,Manual,First,3
Mitsubishi,Colt,75.0,180,5,151265.3971056041,2013,Electric,15.85,Automatic,Second,1
Mitsubishi,Grandis,165.0,190,7,755685.2041361156,2019,Hybrid,20.95,Manual,First,5
Mitsubishi,Outlander Black Edition,181.0,190,7,154004.10945530128,2017,Hybrid,23.23,Manual,Second,1
Mitsubishi,Outlander SEL,181.0,190,7,747205.0388790572,2010,Electric,20.06,Manual,First,5
Mitsubishi,Outlander SE,181.0,190,7,308601.3340972357,2019,Diesel,13.87,Manual,Third,2
Mitsubishi,Eclipse Cross Black Edition,152.0,180,5,150571.21708419343,2010,Petrol,20.12,Manual,Third,1
Mitsubishi,ASX Exceed,148.0,190,5,295177.09050670126,2021,Petrol,14.45,Automatic,Third,2
Mitsubishi,Triton Athlete,181.0,177,5,151479.42419517043,2013,Diesel,20.78,Automatic,Third,1
Mitsubishi,Pajero Final Edition,189.0,180,7,461283.7989531715,2017,Hybrid,24.31,Automatic,Second,3
Mitsubishi,L200 Barbarian X,181.0,177,5,607871.1087105675,2014,Hybrid,20.82,Manual,First,4
Mitsubishi,Space Star,78.0,170,5,299816.7393279607,2011,Hybrid,22.94,Automatic,Third,2
Mitsubishi,Lancer EX,117.0,200,5,750593.7114784078,2015,Hybrid,10.03,Automatic,Second,5
Mitsubishi,Montero Sport,181.0,180,7,452011.8247439131,2014,Diesel,20.76,Automatic,Third,3
Mitsubishi,Attrage,78.0,170,5,161943.7399178042,2011,Hybrid,22.44,Manual,Third,1
Mitsubishi,RVR SE,148.0,190,5,304869.6772611578,2022,Electric,10.61,Manual,Second,2
Mitsubishi,Delica Van,145.0,175,7,155050.20823595536,2023,Hybrid,23.07,Automatic,Second,1
Mitsubishi,Canter (Truck),150.0,120,2,158151.4172701592,2020,Petrol,13.85,Automatic,First,1
Mitsubishi,Lancer GLX,115.0,190,5,153493.94579513257,2020,Hybrid,19.98,Manual,First,1
Mitsubishi,Pajero GLS,189.0,180,7,602484.7892708965,2020,Diesel,22.01,Manual,Third,4
Mitsubishi,Xpander Cross,105.0,170,7,601118.2507545751,2012,Petrol,19.94,Automatic,Third,4
Mitsubishi,Eclipse Cross PHEV,188.0,180,5,753401.9937029297,2024,Diesel,11.38,Manual,First,5
Mitsubishi,Outlander ES,181.0,190,7,303433.8888174508,2018,Diesel,18.94,Automatic,First,2
Mitsubishi,Montero GLX,181.0,180,7,457258.1477181849,2016,Petrol,18.24,Manual,Second,3
Mitsubishi,Triton GLX-R,181.0,177,5,453879.7294290365,2016,Diesel,23.5,Automatic,First,3
Mitsubishi,ASX Dynamic,148.0,190,5,456623.2003860779,2024,Diesel,16.06,Automatic,First,3
Mitsubishi,Mirage ES,78.0,170,5,151156.4170994571,2020,Hybrid,14.82,Manual,Third,1
Mitsubishi,Outlander LE,181.0,190,7,604013.1759515804,2015,Electric,21.25,Automatic,First,4
Mitsubishi,Fuso Fighter (Truck),240.0,120,2,294808.9965773395,2017,Diesel,16.19,Automatic,Third,2
Mitsubishi,Fuso Canter Eco Hybrid,150.0,120,2,157581.6383735124,2013,Diesel,19.69,Automatic,First,1
Mitsubishi,Space Runner,140.0,185,5,604532.44237949,2017,Diesel,19.7,Manual,Second,4
Mitsubishi,Toppo BJ,52.0,130,4,606030.0505492983,2013,Hybrid,23.32,Manual,First,4
Mitsubishi,Chariot,140.0,185,7,288318.72310903156,2017,Electric,18.98,Manual,First,2
Mitsubishi,Lancer SE Limited,148.0,200,5,313401.87352390366,2018,Petrol,17.53,Automatic,First,2
Mitsubishi,Pajero SWB (Short Wheel Base),189.0,180,5,303082.05185922416,2012,Hybrid,12.08,Manual,Third,2
Mitsubishi,Delica Space Gear,145.0,170,7,158440.9140836876,2012,Hybrid,11.74,Automatic,Second,1
Mitsubishi,i (Kei Car),64.0,130,4,746080.4703643724,2020,Electric,12.31,Automatic,First,5
Mitsubishi,Dion,135.0,180,7,305763.86952531285,2022,Electric,12.58,Manual,Third,2
Mitsubishi,Airtrek,160.0,190,5,747932.9221841317,2011,Hybrid,19.57,Manual,Second,5
Mitsubishi,eK Space,52.0,130,4,147921.15519652097,2022,Petrol,21.11,Automatic,Third,1
Mitsubishi,eK X,64.0,140,4,760850.1567693339,2019,Hybrid,17.95,Automatic,Third,5
Mitsubishi,Colt CZC Convertible,147.0,200,4,451986.58799618325,2012,Electric,22.44,Manual,Second,3
Mitsubishi,Galant Fortis,154.0,200,5,754167.1643658986,2012,Petrol,24.87,Manual,First,5
Mitsubishi,Endeavor,225.0,190,5,308850.3386534438,2014,Electric,22.3,Manual,Third,2
Mitsubishi,Grand Lancer,138.0,190,5,155238.40943986303,2014,Petrol,20.42,Automatic,Third,1
Mitsubishi,Sigma,210.0,220,5,304952.0945257179,2011,Diesel,17.99,Automatic,First,2
Mitsubishi,Town Box,48.0,120,4,452784.8050123311,2021,Electric,16.73,Automatic,First,3
Mitsubishi,Minicab MiEV,64.0,100,2,313297.0779261914,2019,Electric,11.27,Automatic,Second,2
Mazda,Mazda3,155.0,200,5,302811.9060148321,2022,Hybrid,15.99,Automatic,Second,2
Mazda,Mazda3 Hatchback,186.0,210,5,304725.4952335748,2015,Electric,23.65,Manual,Second,2
Mazda,Mazda6,250.0,240,5,610253.271980038,2014,Electric,22.12,Manual,First,4
Mazda,CX-3,146.0,180,5,458447.62966478994,2015,Diesel,13.24,Automatic,Third,3
Mazda,CX-30,186.0,204,5,309655.1515278019,2010,Electric,17.0,Automatic,Third,2
Mazda,CX-5,187.0,200,5,306933.6511101459,2014,Diesel,22.25,Manual,Second,2
Mazda,CX-50,256.0,220,5,299404.9754363476,2018,Diesel,11.01,Manual,First,2
Mazda,CX-8,187.0,200,7,161907.15766150548,2021,Diesel,15.81,Manual,Third,1
Mazda,CX-9,250.0,210,7,599268.2730349066,2019,Diesel,22.78,Manual,Second,4
Mazda,CX-90,340.0,240,7,158313.17732619517,2023,Petrol,16.06,Automatic,Third,1
Mazda,MX-5 Miata,181.0,225,2,599848.6207499033,2011,Hybrid,11.16,Manual,Third,4
Mazda,MX-5 Miata RF,181.0,225,2,303299.30826703506,2010,Petrol,18.14,Automatic,First,2
Mazda,MX-30 Electric,143.0,140,5,454503.8120515174,2023,Electric,22.93,Manual,First,3
Mazda,CX-4,158.0,190,5,754766.7860772513,2019,Petrol,18.85,Manual,Third,5
Mazda,CX-7,244.0,210,5,756989.6037711764,2022,Petrol,13.39,Manual,Second,5
Mazda,Tribute,200.0,190,5,312068.55634529324,2020,Electric,15.76,Automatic,First,2
Mazda,B-Series Pickup,143.0,170,5,155127.6715075699,2018,Electric,16.75,Automatic,Third,1
Mazda,BT-50,200.0,180,5,452779.21682354674,2019,Electric,18.69,Manual,First,3
Mazda,RX-7,276.0,250,4,610340.4358414417,2018,Petrol,21.39,Automatic,First,4
Mazda,RX-3,110.0,180,4,308147.3524446232,2024,Petrol,11.48,Automatic,First,2
Mazda,323F,105.0,180,5,445961.96092431503,2018,Electric,23.34,Manual,Third,3
Mazda,Familia Sedan,100.0,175,5,454987.0003492493,2015,Hybrid,10.18,Manual,Second,3
Mazda,Premacy,138.0,190,7,606265.8637115544,2024,Hybrid,15.55,Automatic,Second,4
Mazda,Demio,108.0,180,5,450672.18248320004,2017,Diesel,10.41,Automatic,Second,3
Mazda,Millenia,210.0,215,5,161078.5340665581,2023,Electric,15.89,Automatic,First,1
Mazda,Eunos Cosmo,280.0,240,4,154849.72206483738,2020,Diesel,17.89,Manual,Third,1
Mazda,Atenza,192.0,210,5,154467.88226735772,2024,Hybrid,17.68,Manual,First,1
Mazda,Roadpacer AP,130.0,170,5,451734.6408785806,2022,Diesel,12.48,Automatic,Second,3
Mazda,626,140.0,190,5,152877.89523790733,2010,Electric,19.69,Manual,Second,1
Mazda,929,205.0,220,5,598618.624565524,2019,Electric,10.67,Manual,Third,4
Mazda,Luce,135.0,180,5,445499.7455870285,2013,Electric,21.43,Automatic,First,3
Mazda,Capella,110.0,175,5,760172.5253161249,2010,Petrol,24.2,Automatic,Second,5
Mazda,Carol,63.0,140,4,447025.19325840834,2017,Diesel,15.1,Manual,Third,3
Mazda,Autozam AZ-1,63.0,140,2,596303.0382527185,2010,Hybrid,17.76,Manual,First,4
Mazda,Spiano,54.0,130,4,740313.0494319814,2012,Hybrid,15.68,Automatic,First,5
Mazda,Verisa,113.0,170,5,449065.1912615525,2022,Hybrid,10.1,Manual,Second,3
Mazda,MX-6,164.0,210,4,146664.5510329625,2013,Petrol,15.79,Manual,Second,1
Mazda,MPV,200.0,185,7,312210.07580068184,2024,Petrol,21.88,Automatic,First,2
Mazda,Proceed Marvie,120.0,160,5,307449.08544671314,2024,Electric,18.94,Automatic,First,2
Mazda,Sentia,200.0,200,5,150559.2482741114,2024,Hybrid,11.52,Manual,Second,1
Mazda,Cronos,160.0,190,5,314462.17902672157,2017,Petrol,22.71,Manual,First,2
Mazda,Scrum,63.0,130,4,306168.82743495796,2015,Electric,17.97,Manual,Second,2
Mazda,Parkway,115.0,160,5,150675.84308245688,2023,Hybrid,22.63,Automatic,First,1
Mazda,Titan (Truck),130.0,120,2,140102.97142563213,2019,Diesel,18.7,Manual,Second,1
Mazda,CX-60,187.0,200,5,465194.7128629537,2021,Electric,18.4,Manual,Third,3
Mazda,CX-80,250.0,210,7,448052.137666182,2016,Petrol,11.58,Automatic,Second,3
Mazda,T1500,75.0,120,2,143273.00626521555,2023,Petrol,12.51,Automatic,Second,1
Mazda,Bongo Van,100.0,160,3,607112.8521600482,2017,Electric,24.58,Manual,Third,4
Mazda,Bongo Friendee,115.0,160,7,314498.7620316964,2011,Electric,13.43,Automatic,First,2
Mazda,Revue,75.0,130,5,458421.36409255257,2022,Petrol,24.66,Automatic,Third,3
Mazda,Proteg̩,125.0,185,5,305319.5456002618,2019,Diesel,17.98,Manual,Second,2
Mazda,Xedos 6,170.0,215,5,756373.7717083264,2023,Hybrid,12.04,Automatic,First,5
Mazda,Xedos 9,200.0,220,5,158267.07779390155,2020,Diesel,11.49,Automatic,Third,1
Mazda,121,70.0,155,5,605194.6429489339,2017,Electric,13.13,Manual,First,4
Mazda,1200,60.0,130,4,752605.9571198468,2012,Diesel,23.88,Automatic,First,5
Mazda,1500,85.0,145,5,752221.0055197594,2016,Petrol,16.21,Manual,Third,5
Mazda,RX-2,130.0,185,4,752287.0343605024,2012,Electric,15.93,Manual,First,5
Mazda,RX-5,135.0,190,4,148930.17705566663,2024,Hybrid,14.7,Automatic,Third,1
Mazda,RX-7 Spirit R,280.0,250,2,454196.6246156661,2016,Petrol,12.21,Automatic,Second,3
Mazda,Cosmo Sport (110S),110.0,170,2,143735.21592902308,2023,Petrol,17.32,Automatic,First,1
Mazda,Eunos 500,135.0,200,5,452208.30186602625,2020,Hybrid,11.95,Manual,Second,3
Mazda,Eunos Roadster,116.0,180,2,747377.0444642454,2024,Hybrid,22.53,Automatic,Second,5
Mazda,Familia Astina,135.0,200,5,747182.0534139212,2021,Diesel,15.56,Manual,First,5
Mazda,Savanna RX-7,165.0,230,2,604199.4707557674,2022,Electric,15.62,Automatic,Third,4
Mazda,Capella Cargo,115.0,180,4,459260.011431723,2011,Hybrid,17.11,Automatic,First,3
Mazda,818,100.0,170,5,756591.5830300116,2019,Hybrid,16.66,Automatic,Second,5
Mazda,Sentia Hardtop Coupe,160.0,210,4,295347.4969818841,2015,Electric,24.92,Manual,Second,2
Mazda,Biante,150.0,185,7,598051.8593171483,2012,Hybrid,18.18,Automatic,Third,4
Mazda,Premacy Hydrogen RE Hybrid,200.0,180,5,158703.85593994107,2012,Hybrid,11.32,Automatic,First,1
Mazda,Carol P360,26.0,85,4,595607.5630323085,2024,Diesel,19.1,Manual,Second,4
Mazda,T2000,110.0,170,2,301076.83425001486,2018,Petrol,12.27,Manual,Second,2
Mazda,AZ-Offroad,85.0,145,5,454450.26049512275,2016,Petrol,10.46,Automatic,Second,3
Mazda,Scrum Wagon,64.0,120,4,146438.27772568184,2014,Petrol,24.56,Automatic,Third,1
Mazda,Persona,92.0,160,5,152366.8775307298,2021,Petrol,21.6,Automatic,Second,1
Mazda,Astina,140.0,190,5,446129.872525409,2019,Hybrid,24.7,Manual,Second,3
Mazda,Etude,105.0,170,5,599093.161780244,2016,Electric,17.17,Manual,First,4
Mazda,Porter,95.0,130,2,753498.9096707127,2018,Electric,17.98,Manual,First,5
Mazda,MX-3,130.0,190,4,594635.0313323416,2010,Diesel,12.53,Manual,Second,4
Mazda,MX-5 Superlight Concept,143.0,200,2,305062.373689802,2016,Diesel,13.7,Automatic,Second,2
Mazda,Premacy Hydrogen RE,200.0,180,5,753901.8110053666,2015,Hybrid,22.58,Manual,First,5
Mazda,Bongo Truck,120.0,130,2,605162.4497720858,2019,Electric,15.34,Manual,Third,4
Mazda,Rotary Pickup,130.0,150,2,453719.57067032333,2023,Electric,22.4,Manual,Third,3
Mazda,Luce Rotary Coupe,135.0,175,4,309520.70214986923,2021,Petrol,20.64,Automatic,Third,2
Mazda,Millenia S,200.0,220,5,304626.12251323956,2018,Hybrid,12.66,Automatic,Third,2
Mazda,787B (Race Car),700.0,320,1,311852.9722943737,2010,Hybrid,17.61,Manual,Third,2
Toyota,4Runner (6th Gen),326.0,180,7,757131.4875151614,2022,Petrol,20.16,Manual,Third,5
